,imports_met,imports_laa,gw_yield_other,gw_cen,gw_wcb,gw_sgb,gw_sf,reuse,initial_storage,dummy,indoor_eff,outdoor_eff
0,0.9560437674149871,0.12304218793287874,0.8009538734331727,0.953624208457768,0.6227233879268169,0.9354013605043292,0.5957850278867409,0.3341780104674399,0.33029211315326396,0.8081215266138315,0.2589206350967288,0.030545535497367382
1,0.7652976830154657,0.12304218793287874,0.8009538734331727,0.953624208457768,0.6227233879268169,0.9354013605043292,0.5957850278867409,0.3341780104674399,0.33029211315326396,0.8081215266138315,0.2589206350967288,0.030545535497367382
2,0.9560437674149871,0.9804300774820149,0.8009538734331727,0.953624208457768,0.6227233879268169,0.9354013605043292,0.5957850278867409,0.3341780104674399,0.33029211315326396,0.8081215266138315,0.2589206350967288,0.030545535497367382
3,0.9560437674149871,0.12304218793287874,0.531236654613167,0.953624208457768,0.6227233879268169,0.9354013605043292,0.5957850278867409,0.3341780104674399,0.33029211315326396,0.8081215266138315,0.2589206350967288,0.030545535497367382
4,0.9560437674149871,0.12304218793287874,0.8009538734331727,0.9010473960079253,0.6227233879268169,0.9354013605043292,0.5957850278867409,0.3341780104674399,0.33029211315326396,0.8081215266138315,0.2589206350967288,0.030545535497367382
5,0.9560437674149871,0.12304218793287874,0.8009538734331727,0.953624208457768,0.4347467163857073,0.9354013605043292,0.5957850278867409,0.3341780104674399,0.33029211315326396,0.8081215266138315,0.2589206350967288,0.030545535497367382
6,0.9560437674149871,0.12304218793287874,0.8009538734331727,0.953624208457768,0.6227233879268169,0.5704375952482224,0.5957850278867409,0.3341780104674399,0.33029211315326396,0.8081215266138315,0.2589206350967288,0.030545535497367382
7,0.9560437674149871,0.12304218793287874,0.8009538734331727,0.953624208457768,0.6227233879268169,0.9354013605043292,0.5960542766423896,0.3341780104674399,0.33029211315326396,0.8081215266138315,0.2589206350967288,0.030545535497367382
8,0.9560437674149871,0.12304218793287874,0.8009538734331727,0.953624208457768,0.6227233879268169,0.9354013605043292,0.5957850278867409,0.20284284930676222,0.33029211315326396,0.8081215266138315,0.2589206350967288,0.030545535497367382
9,0.9560437674149871,0.12304218793287874,0.8009538734331727,0.953624208457768,0.6227233879268169,0.9354013605043292,0.5957850278867409,0.3341780104674399,0.47235947526991373,0.8081215266138315,0.2589206350967288,0.030545535497367382
10,0.9560437674149871,0.12304218793287874,0.8009538734331727,0.953624208457768,0.6227233879268169,0.9354013605043292,0.5957850278867409,0.3341780104674399,0.33029211315326396,0.8752703662030399,0.2589206350967288,0.030545535497367382
11,0.9560437674149871,0.12304218793287874,0.8009538734331727,0.953624208457768,0.6227233879268169,0.9354013605043292,0.5957850278867409,0.3341780104674399,0.33029211315326396,0.8081215266138315,0.18725729174911976,0.030545535497367382
